key,repo,name
ipython:S5344,ipython,Passwords should not be stored in plaintext or with a fast hashing algorithm
ipython:S5439,ipython,HTML autoescape mechanism should not be globally disabled
ipython:S5795,ipython,Identity comparisons should not be used with cached types
ipython:S5796,ipython,New objects should not be created only to check their identity
ipython:S5797,ipython,Constants should not be used as conditions
ipython:S5799,ipython,Implicit string and byte concatenations should not be confusing
ipython:S5905,ipython,Assert should not be called on a tuple literal
ipython:S5906,ipython,"The most specific ""unittest"" assertion should be used"
ipython:S6317,ipython,AWS IAM policies should limit the scope of permissions given
ipython:S6319,ipython,Using unencrypted SageMaker notebook instances is security-sensitive
ipython:S6437,ipython,Credentials should not be hard-coded
ipython:S6537,ipython,Octal escape sequences should not be used in regular expressions
ipython:S6538,ipython,Function returns should have type hints
ipython:S6540,ipython,Function parameters should have type hints
ipython:S6552,ipython,Django signal handler functions should have the '@receiver' decorator on top of all other decorators
ipython:S6553,ipython,'null=True' should not be used on string-based fields in Django models
ipython:S6554,ipython,"Django models should define a ""__str__"" method"
ipython:S6556,ipython,"""locals()"" should not be passed to a Django ""render()"" function"
ipython:S6559,ipython,Fields of a Django ModelFom should be defined explicitly
ipython:S6659,ipython,'startswith' or 'endswith' methods should be used instead of string slicing in condition expressions
ipython:S6660,ipython,"""isinstance()"" should be preferred to direct type comparisons"
ipython:S6661,ipython,Assignments of lambdas to variables should be replaced by function definitions
ipython:S6662,ipython,Set members and dictionary keys should be hashable
ipython:S6779,ipython,Flask secret keys should not be disclosed
ipython:S6781,ipython,JWT secret keys should not be disclosed
ipython:S6792,ipython,Generic classes should be defined using the type parameter syntax
ipython:S6794,ipython,"Type aliases should be declared with a ""type"" statement"
ipython:S6795,ipython,"Generic type statements should not use ""TypeVars"""
ipython:S6796,ipython,Generic functions should be defined using the type parameter syntax
ipython:S6799,ipython,"""f-strings"" should not be nested too deeply"
ipython:S6882,ipython,Constructor attributes of date and time objects should be in the range of possible values
ipython:S6883,ipython,"The 12-hour format should be used with the AM/PM marker, otherwise the 24-hour format should be used"
ipython:S6887,ipython,"""pytz.timezone"" should not be passed to the ""datetime.datetime"" constructor"
ipython:S905,ipython,Non-empty statements should change control flow or have at least one side-effect
ipython:FileComplexity,ipython,Files should not be too complex
ipython:OneStatementPerLine,ipython,Statements should be on separate lines
ipython:S100,ipython,Method names should comply with a naming convention
ipython:S101,ipython,Class names should comply with a naming convention
ipython:S1226,ipython,Function parameters initial values should not be ignored
ipython:S1313,ipython,Using hardcoded IP addresses is security-sensitive
ipython:S1451,ipython,Track lack of copyright and license headers
ipython:S1523,ipython,Dynamically executing code is security-sensitive
ipython:S1578,ipython,Module names should comply with a naming convention
ipython:S2053,ipython,Password hashing functions should use an unpredictable salt
ipython:S2612,ipython,Setting loose POSIX file permissions is security-sensitive
ipython:S2733,ipython,"""__exit__"" should accept type, value, and traceback arguments"
ipython:S2734,ipython,"""__init__"" should not return a value"
ipython:S2737,ipython,"""except"" clauses should do more than raise the same issue"
ipython:S3403,ipython,Identity operators should not be used with dissimilar types
ipython:S3516,ipython,Functions returns should not be invariant
ipython:S3752,ipython,Allowing both safe and unsafe HTTP methods is security-sensitive
ipython:S3827,ipython,"Variables, classes and functions should be defined before being used"
ipython:S4721,ipython,Using shell interpreter when executing OS commands is security-sensitive
ipython:S5443,ipython,Using publicly writable directories is security-sensitive
ipython:S5445,ipython,Insecure temporary file creation methods should not be used
ipython:S5685,ipython,Walrus operator should not make code confusing
ipython:S5704,ipython,"Bare ""raise"" statements should not be used in ""finally"" blocks"
ipython:S5706,ipython,"Special method ""__exit__"" should not re-raise the provided exception"
ipython:S5707,ipython,"Exceptions' ""__cause__"" should be either an Exception or None"
ipython:S5708,ipython,Caught Exceptions must derive from BaseException
ipython:S5709,ipython,"Custom Exception classes should inherit from ""Exception"" or one of its subclasses"
ipython:S5828,ipython,"The ""open"" builtin function should be called with a valid mode"
ipython:S6323,ipython,Alternation in regular expressions should not contain empty alternatives
ipython:S6326,ipython,Regular expressions should not contain multiple spaces
ipython:S6327,ipython,Using unencrypted SNS topics is security-sensitive
ipython:S6328,ipython,Replacement strings should reference existing regular expression groups
ipython:S6329,ipython,Allowing public network access to cloud resources is security-sensitive
ipython:S6353,ipython,Regular expression quantifiers and character classes should be used concisely
ipython:S6418,ipython,Hard-coded secrets are security-sensitive
ipython:S6463,ipython,Allowing unrestricted outbound communications is security-sensitive
ipython:S6468,ipython,ExceptionGroup and BaseExceptionGroup should not be caught with except*
ipython:S6890,ipython,"""zoneinfo"" should be preferred to ""pytz"" when using Python 3.9 and later"
ipython:S6894,ipython,"Dates should be formatted correctly when using ""pandas.to_datetime"" with ""dayfirst"" or ""yearfirst"" arguments"
ipython:S6900,ipython,Numpy weekmask should have a valid value
ipython:S6903,ipython,"Using timezone-aware ""datetime"" objects should be preferred over using ""datetime.datetime.utcnow"" and ""datetime.datetime.utcfromtimestamp"""
ipython:S6908,ipython,"""tensorflow.function"" should not be recursive"
ipython:S6911,ipython,"""tf.function"" should not depend on global or free Python variables"
ipython:S6918,ipython,"""tf.Variable"" objects should be singletons when created inside of a ""tf.function"""
ipython:S6919,ipython,"The ""input_shape"" parameter should not be specified for ""tf.keras.Model"" subclasses"
ipython:S2092,ipython,"Creating cookies without the ""secure"" flag is security-sensitive"
ipython:S2761,ipython,"Doubled prefix operators ""not"" and ""~"" should not be used"
ipython:S2772,ipython,"""pass"" should not be used needlessly"
ipython:S3626,ipython,Jump statements should not be redundant
ipython:S3862,ipython,"Iterable unpacking, ""for-in"" loops and ""yield from"" should use an Iterable object"
ipython:S3981,ipython,Collection sizes and array length comparisons should make sense
ipython:S3984,ipython,Exceptions should not be created without being raised
ipython:S3985,ipython,Unused private nested classes should be removed
ipython:S4143,ipython,Collection content should not be replaced unconditionally
